CMDLINE /mnt/home/kejzlarv/anaconda3/bin/python VC_simulation_mcmc.py 2500 2500 MH 4000 4000 10
MEM 1.863281 1583189827.2784
MEM 15.574219 1583189827.3789
MEM 23.722656 1583189827.4792
MEM 30.867188 1583189827.5794
MEM 36.300781 1583189827.6797
MEM 50.539062 1583189827.7801
MEM 57.421875 1583189827.8805
MEM 68.324219 1583189827.9808
MEM 75.613281 1583189828.0811
MEM 84.109375 1583189828.1816
MEM 93.953125 1583189828.2821
MEM 103.496094 1583189828.3825
MEM 107.386719 1583189828.4830
MEM 107.679688 1583189828.5834
MEM 107.687500 1583189828.6839
MEM 107.687500 1583189828.7843
MEM 108.179688 1583189828.8848
MEM 112.117188 1583189828.9854
MEM 119.695312 1583189829.0859
MEM 123.425781 1583189829.1862
MEM 127.980469 1583189829.2864
MEM 130.203125 1583189829.3867
MEM 132.695312 1583189829.4872
MEM 136.046875 1583189829.5875
MEM 137.910156 1583189829.6879
MEM 139.089844 1583189829.7882
MEM 141.179688 1583189829.8885
MEM 141.187500 1583189829.9889
MEM 141.187500 1583189830.0895
MEM 141.187500 1583189830.1899
MEM 141.187500 1583189830.2903
MEM 141.187500 1583189830.3907
MEM 145.957031 1583189830.4910
MEM 146.050781 1583189830.5914
MEM 146.050781 1583189830.6920
MEM 146.050781 1583189830.7925
MEM 146.050781 1583189830.8928
MEM 146.050781 1583189830.9932
MEM 150.445312 1583189831.0935
MEM 154.933594 1583189831.1938
MEM 160.019531 1583189831.2942
MEM 198.125000 1583189831.3948
MEM 223.023438 1583189831.4951
MEM 234.652344 1583189831.5954
MEM 238.871094 1583189831.6958
MEM 242.605469 1583189831.7961
MEM 247.738281 1583189831.8966
MEM 251.398438 1583189831.9969
MEM 256.246094 1583189832.0973
MEM 265.167969 1583189832.1977
MEM 267.089844 1583189832.2983
MEM 268.871094 1583189832.3993
MEM 275.316406 1583189832.4996
MEM 280.468750 1583189832.5999
MEM 283.468750 1583189832.7002
MEM 284.968750 1583189832.8005
MEM 287.703125 1583189832.9008
MEM 290.593750 1583189833.0011
MEM 290.859375 1583189833.1015
MEM 291.660156 1583189833.2019
MEM 293.175781 1583189833.3024
MEM 293.730469 1583189833.4030
MEM 294.257812 1583189833.5034
MEM 295.140625 1583189833.6039
MEM 297.234375 1583189833.7042
MEM 301.335938 1583189833.8046
MEM 303.597656 1583189833.9052
MEM 305.359375 1583189834.0055
MEM 581.445312 1583189834.1061
MEM 879.261719 1583189834.2064
MEM 666.089844 1583189834.3067
MEM 967.859375 1583189834.4070
MEM 688.925781 1583189834.5073
MEM 879.769531 1583189834.6076
MEM 502.792969 1583189834.7078
MEM 770.460938 1583189834.8081
MEM 896.222656 1583189834.9084
MEM 896.222656 1583189835.0088
MEM 896.222656 1583189835.1093
MEM 896.222656 1583189835.2097
MEM 896.222656 1583189835.3102
MEM 896.222656 1583189835.4106
MEM 896.222656 1583189835.5110
MEM 896.222656 1583189835.6114
MEM 896.222656 1583189835.7119
MEM 896.222656 1583189835.8123
MEM 896.222656 1583189835.9128
MEM 896.222656 1583189836.0133
MEM 896.222656 1583189836.1138
MEM 896.222656 1583189836.2142
MEM 896.222656 1583189836.3148
MEM 896.222656 1583189836.4152
MEM 896.222656 1583189836.5159
MEM 896.222656 1583189836.6162
MEM 896.222656 1583189836.7166
MEM 896.222656 1583189836.8170
MEM 896.222656 1583189836.9175
MEM 896.222656 1583189837.0179
MEM 896.222656 1583189837.1184
MEM 896.222656 1583189837.2189
MEM 896.222656 1583189837.3195
MEM 896.222656 1583189837.4200
MEM 896.222656 1583189837.5209
MEM 896.222656 1583189837.6214
MEM 896.222656 1583189837.7219
MEM 896.222656 1583189837.8223
MEM 896.222656 1583189837.9229
MEM 896.222656 1583189838.0234
MEM 898.445312 1583189838.1239
MEM 1085.109375 1583189838.2244
MEM 706.070312 1583189838.3247
MEM 706.574219 1583189838.4250
MEM 706.574219 1583189838.5254
MEM 706.574219 1583189838.6258
MEM 706.574219 1583189838.7261
MEM 706.574219 1583189838.8266
MEM 706.574219 1583189838.9270
MEM 706.628906 1583189839.0273
MEM 706.628906 1583189839.1278
MEM 706.730469 1583189839.2281
MEM 706.730469 1583189839.3285
MEM 706.730469 1583189839.4289
MEM 706.730469 1583189839.5294
MEM 706.730469 1583189839.6298
