CMDLINE /mnt/home/kejzlarv/anaconda3/bin/python VC_simulation_updated_new.py D 3 50 AdaGrad 0.07 1.0 NV 10 1
MEM 4.632812 1583183003.0183
MEM 17.199219 1583183003.1193
MEM 23.734375 1583183003.2201
MEM 31.945312 1583183003.3207
MEM 36.589844 1583183003.4215
MEM 52.011719 1583183003.5224
MEM 62.261719 1583183003.6232
MEM 71.105469 1583183003.7240
MEM 81.277344 1583183003.8251
MEM 88.316406 1583183003.9260
MEM 104.355469 1583183004.0269
MEM 107.621094 1583183004.1278
MEM 107.621094 1583183004.2286
MEM 108.125000 1583183004.3294
MEM 111.867188 1583183004.4302
MEM 119.402344 1583183004.5311
MEM 128.894531 1583183004.6319
MEM 155.617188 1583183004.7328
MEM 170.003906 1583183004.8337
MEM 195.910156 1583183004.9345
MEM 202.515625 1583183005.0354
MEM 208.289062 1583183005.1362
MEM 213.890625 1583183005.2371
MEM 219.332031 1583183005.3379
MEM 225.000000 1583183005.4388
MEM 235.121094 1583183005.5397
MEM 239.980469 1583183005.6405
MEM 246.371094 1583183005.7414
MEM 253.199219 1583183005.8422
MEM 261.359375 1583183005.9427
MEM 263.808594 1583183006.0435
MEM 264.914062 1583183006.1443
MEM 265.441406 1583183006.2447
MEM 266.847656 1583183006.3456
MEM 267.609375 1583183006.4464
MEM 268.507812 1583183006.5472
MEM 271.980469 1583183006.6481
MEM 277.941406 1583183006.7490
MEM 283.839844 1583183006.8497
MEM 292.277344 1583183006.9505
MEM 292.277344 1583183007.0514
MEM 292.691406 1583183007.1523
MEM 292.984375 1583183007.2527
MEM 293.230469 1583183007.3536
MEM 293.261719 1583183007.4544
MEM 293.261719 1583183007.5554
MEM 293.414062 1583183007.6563
MEM 293.414062 1583183007.7572
MEM 293.898438 1583183007.8581
MEM 293.898438 1583183007.9590
MEM 293.898438 1583183008.0600
MEM 293.898438 1583183008.1618
MEM 293.898438 1583183008.2626
MEM 294.136719 1583183008.3635
MEM 294.304688 1583183008.4644
MEM 296.429688 1583183008.5653
MEM 296.429688 1583183008.6662
MEM 296.429688 1583183008.7666
MEM 296.429688 1583183008.8676
MEM 296.429688 1583183008.9686
MEM 296.429688 1583183009.0694
MEM 296.429688 1583183009.1704
MEM 296.429688 1583183009.2713
MEM 296.429688 1583183009.3722
MEM 296.429688 1583183009.4732
MEM 296.429688 1583183009.5740
MEM 296.429688 1583183009.6750
MEM 296.429688 1583183009.7759
MEM 296.429688 1583183009.8768
MEM 296.429688 1583183009.9778
MEM 296.429688 1583183010.0785
MEM 296.429688 1583183010.1792
MEM 296.429688 1583183010.2794
MEM 296.429688 1583183010.3804
MEM 296.582031 1583183010.4814
MEM 296.582031 1583183010.5823
MEM 296.582031 1583183010.6832
MEM 298.582031 1583183010.7842
MEM 298.582031 1583183010.8852
MEM 298.582031 1583183010.9861
MEM 298.582031 1583183011.0871
MEM 298.582031 1583183011.1880
MEM 298.582031 1583183011.2890
MEM 298.667969 1583183011.3900
MEM 298.667969 1583183011.4910
MEM 298.675781 1583183011.5917
MEM 298.675781 1583183011.6926
MEM 298.675781 1583183011.7936
MEM 298.675781 1583183011.8946
MEM 298.675781 1583183011.9956
MEM 298.683594 1583183012.0966
MEM 298.683594 1583183012.1975
MEM 298.683594 1583183012.2984
MEM 298.683594 1583183012.3993
MEM 298.683594 1583183012.5002
MEM 298.683594 1583183012.6010
MEM 298.683594 1583183012.7019
MEM 298.683594 1583183012.8027
MEM 298.683594 1583183012.9037
MEM 298.683594 1583183013.0046
MEM 300.683594 1583183013.1055
MEM 300.726562 1583183013.2065
MEM 300.730469 1583183013.3077
MEM 300.730469 1583183013.4088
MEM 300.742188 1583183013.5097
MEM 300.742188 1583183013.6106
MEM 300.742188 1583183013.7115
MEM 300.761719 1583183013.8123
MEM 300.761719 1583183013.9132
MEM 300.761719 1583183014.0137
MEM 300.761719 1583183014.1145
MEM 300.761719 1583183014.2155
MEM 300.761719 1583183014.3164
MEM 300.761719 1583183014.4174
MEM 300.839844 1583183014.5183
MEM 300.843750 1583183014.6192
MEM 300.843750 1583183014.7201
MEM 300.843750 1583183014.8206
MEM 300.843750 1583183014.9215
MEM 300.843750 1583183015.0223
MEM 300.843750 1583183015.1226
MEM 300.843750 1583183015.2235
MEM 300.843750 1583183015.3243
MEM 300.871094 1583183015.4251
MEM 300.871094 1583183015.5261
MEM 300.871094 1583183015.6270
MEM 301.000000 1583183015.7280
MEM 301.000000 1583183015.8289
MEM 301.000000 1583183015.9298
MEM 301.000000 1583183016.0307
MEM 301.000000 1583183016.1317
MEM 301.000000 1583183016.2328
MEM 301.000000 1583183016.3337
MEM 301.000000 1583183016.4346
MEM 301.234375 1583183016.5354
MEM 301.234375 1583183016.6363
MEM 301.449219 1583183016.7371
MEM 301.570312 1583183016.8380
MEM 301.570312 1583183016.9387
MEM 301.812500 1583183017.0396
MEM 301.812500 1583183017.1405
MEM 301.812500 1583183017.2414
MEM 301.812500 1583183017.3423
MEM 301.812500 1583183017.4432
MEM 301.812500 1583183017.5441
MEM 301.812500 1583183017.6447
MEM 302.058594 1583183017.7455
MEM 302.316406 1583183017.8464
MEM 302.316406 1583183017.9473
MEM 302.316406 1583183018.0481
MEM 302.574219 1583183018.1489
MEM 302.828125 1583183018.2497
MEM 305.066406 1583183018.3505
MEM 305.066406 1583183018.4532
MEM 305.066406 1583183018.5540
MEM 305.066406 1583183018.6547
MEM 305.066406 1583183018.7556
MEM 305.066406 1583183018.8565
MEM 305.277344 1583183018.9573
MEM 305.277344 1583183019.0582
MEM 305.277344 1583183019.1592
MEM 305.277344 1583183019.2600
MEM 305.277344 1583183019.3608
MEM 305.277344 1583183019.4616
MEM 305.316406 1583183019.5625
MEM 305.316406 1583183019.6634
MEM 305.316406 1583183019.7644
MEM 305.316406 1583183019.8653
MEM 305.316406 1583183019.9662
MEM 305.316406 1583183020.0671
MEM 305.316406 1583183020.1680
MEM 305.316406 1583183020.2689
MEM 305.316406 1583183020.3698
MEM 305.316406 1583183020.4708
MEM 305.347656 1583183020.5716
MEM 305.363281 1583183020.6726
MEM 305.367188 1583183020.7735
MEM 305.367188 1583183020.8744
MEM 305.367188 1583183020.9753
MEM 307.367188 1583183021.0757
MEM 307.367188 1583183021.1766
MEM 307.367188 1583183021.2775
MEM 307.367188 1583183021.3784
MEM 307.367188 1583183021.4794
MEM 307.367188 1583183021.5803
MEM 307.367188 1583183021.6812
MEM 307.367188 1583183021.7816
MEM 307.367188 1583183021.8826
MEM 307.367188 1583183021.9835
MEM 307.367188 1583183022.0844
MEM 307.367188 1583183022.1853
MEM 307.367188 1583183022.2863
MEM 307.367188 1583183022.3872
MEM 307.367188 1583183022.4882
MEM 307.367188 1583183022.5891
MEM 307.367188 1583183022.6900
MEM 307.367188 1583183022.7910
MEM 307.367188 1583183022.8919
MEM 307.367188 1583183022.9928
MEM 307.445312 1583183023.0937
MEM 307.445312 1583183023.1946
MEM 307.445312 1583183023.2955
MEM 307.468750 1583183023.3964
MEM 307.468750 1583183023.4973
MEM 309.468750 1583183023.5998
MEM 309.468750 1583183023.7006
MEM 309.468750 1583183023.8014
MEM 309.468750 1583183023.9023
MEM 309.484375 1583183024.0027
MEM 309.484375 1583183024.1037
MEM 309.484375 1583183024.2046
MEM 309.484375 1583183024.3056
MEM 309.484375 1583183024.4066
MEM 309.484375 1583183024.5076
MEM 309.484375 1583183024.6085
MEM 309.531250 1583183024.7094
MEM 309.531250 1583183024.8104
MEM 309.539062 1583183024.9112
MEM 309.570312 1583183025.0122
MEM 309.574219 1583183025.1132
MEM 309.574219 1583183025.2142
MEM 309.574219 1583183025.3152
MEM 309.574219 1583183025.4161
MEM 309.574219 1583183025.5171
MEM 309.574219 1583183025.6181
MEM 309.574219 1583183025.7191
MEM 309.574219 1583183025.8201
MEM 309.574219 1583183025.9209
MEM 309.574219 1583183026.0216
MEM 309.574219 1583183026.1226
MEM 309.574219 1583183026.2235
MEM 309.574219 1583183026.3244
MEM 309.710938 1583183026.4254
MEM 309.710938 1583183026.5262
MEM 309.710938 1583183026.6272
MEM 309.710938 1583183026.7282
MEM 309.710938 1583183026.8292
MEM 309.710938 1583183026.9302
MEM 309.722656 1583183027.0306
MEM 309.933594 1583183027.1316
MEM 310.179688 1583183027.2326
MEM 310.429688 1583183027.3336
MEM 310.429688 1583183027.4346
MEM 310.429688 1583183027.5354
MEM 310.429688 1583183027.6363
MEM 310.429688 1583183027.7374
MEM 310.632812 1583183027.8383
MEM 310.914062 1583183027.9392
MEM 311.117188 1583183028.0401
MEM 311.117188 1583183028.1410
MEM 311.117188 1583183028.2420
MEM 311.117188 1583183028.3426
MEM 311.117188 1583183028.4437
MEM 311.117188 1583183028.5446
MEM 311.117188 1583183028.6455
MEM 311.117188 1583183028.7486
MEM 311.367188 1583183028.8494
MEM 311.625000 1583183028.9503
MEM 313.625000 1583183029.0507
MEM 313.625000 1583183029.1516
MEM 313.625000 1583183029.2525
MEM 313.625000 1583183029.3534
MEM 313.625000 1583183029.4542
MEM 313.625000 1583183029.5552
